,reference,token,lemma
2403,16.3,πληγῇ,
2404,16.3,καὶ,καί
2405,16.4,ἐν,
2406,16.4,κακώσει,
2407,16.4,αὐτὸς,αὐτός
2408,16.4,δὲ,δέ
2409,16.4,ἐτραυματίσθη,τραυματίζω
2410,16.4,διὰ,διά
2411,16.4,τὰς,ὁ
2412,16.4,ἁμαρτίας,ἁμαρτία
2413,16.4,ἡμῶν,
2414,16.4,καὶ,καί
2415,16.4,μεμαλάκισται,μαλακίζομαι
2416,16.4,διὰ,διά
2417,16.4,τὰς,ὁ
2418,16.4,ἀνομίας,ἀνομία
2419,16.4,ἡμῶν,
2420,16.4,παιδεία,παιδεία
2421,16.4,εἰρήνης,
2422,16.4,ἡμῶν,
2423,16.4,ἐπ’,
2424,16.4,αὐτόν,αὐτός
2425,16.5,τῷ,
2426,16.5,μώλωπι,μώλωψ
2427,16.5,αὐτοῦ,
2428,16.5,ἡμεῖς,ἐγώ
2429,16.5,ἰάθημεν,ἰάομαι
2430,16.5,πάντες,πᾶς
2431,16.5,ὡς,ὡς
2432,16.5,πρόβατα,πρόβατον
2433,16.5,ἐπλανήθημεν,πλανάω
2434,16.5,ἄνθρωπος,ἄνθρωπος
2435,16.5,τῇ,
2436,16.5,ὁδῷ,
2437,16.5,αὐτοῦ,
2438,16.5,ἐπλανήθη,πλανάω
2439,16.5,καὶ,καί
2440,16.5,κύριος,
2441,16.5,παρέδωκεν,παραδίδωμι
2442,16.5,αὐτὸν,αὐτός
2443,16.5,ὑπὲρ,ὑπέρ
2444,16.5,τῶν,ὁ
2445,16.5,ἁμαρτιῶν,ἁμαρτία
2446,16.5,ἡμῶν,
2447,16.6,καὶ,καί
2448,16.6,αὐτὸς,αὐτός
2449,16.6,διὰ,διά
2450,16.6,τὸ,ὁ
2451,16.6,κεκακῶσθαι,κακόω
2452,16.6,οὐκ,οὐ
2453,16.6,ἀνοίγει,ἀνοίγνυμι
2454,16.6,τὸ,ὁ
2455,16.6,στόμα,στόμα
2456,16.6,ὡς,ὡς
2457,16.6,πρόβατον,
2458,16.6,ἐπὶ,ἐπί
2459,16.7,σφαγὴν,σφαγή
2460,16.7,ἤχθη,
2461,16.7,καὶ,καί
2462,16.7,ὡς,ὡς
2463,16.7,ἀμνὸς,ἀμνός
2464,16.7,ἐναντίον,
2465,16.7,τοῦ,
2466,16.7,κείραντος,κείρω
2467,16.7,ἄφωνος,ἄφωνος
2468,16.7,οὕτως,οὕτως
2469,16.7,οὐκ,οὐ
2470,16.7,ἀνοίγει,ἀνοίγνυμι
2471,16.7,τὸ,ὁ
2472,16.7,στόμα,στόμα
2473,16.7,αὐτοῦ,
2474,16.7,ἐν,
2475,16.7,τῇ,
2476,16.7,ταπεινώσει,
2477,16.7,ἡ,ὁ
2478,16.7,κρίσις,κρίσις
2479,16.7,αὐτοῦ,
2480,16.7,ἤρθη,
2481,16.7,τὴν,ὁ
2482,16.7,γενεὰν,γενεά
2483,16.7,αὐτοῦ,
2484,16.7,τίς,
2485,16.7,διηγήσεται,διηγέομαι
2486,16.7,ὅτι,
2487,16.7,αἴρεται,αἴρω
2488,16.7,ἀπὸ,ἀπό
2489,16.7,τῆς,ὁ
2490,16.7,γῆς,
2491,16.7,ἡ,ὁ
2492,16.7,ζωὴ,
2493,16.7,αὐτοῦ,
2494,16.7,ἀπὸ,ἀπό
2495,16.7,τῶν,ὁ
2496,16.7,ἀνομιῶν,ἀνομία
2497,16.7,τοῦ,
2498,16.7,λαοῦ,λαός
2499,16.7,μου,ἐγώ
2500,16.7,ἥκει,ἥκω
2501,16.7,εἰς,εἰς
2502,16.7,θάνατον,θάνατος
2503,16.7,καὶ,καί
2504,16.8,δώσω,δίδωμι
2505,16.8,τοὺς,ὁ
2506,16.8,πονηροὺς,πονηρός
2507,16.8,ἀντὶ,ἀντί
2508,16.8,τῆς,ὁ
2509,16.8,ταφῆς,
2510,16.8,αὐτοῦ,
2511,16.8,καὶ,καί
2512,16.8,τοὺς,ὁ
2513,16.8,πλουσίους,πλούσιος
2514,16.8,ἀντὶ,ἀντί
2515,16.8,τοῦ,
2516,16.9,θανάτου,
2517,16.9,αὐτοῦ,
2518,16.9,ὅτι,
2519,16.9,ἀνομίαν,ἀνομία
2520,16.9,οὐκ,οὐ
2521,16.9,ἐποίησεν,ποιέω
2522,16.9,οὐδὲ,
2523,16.1,εὑρέθη,εὑρίσκω
2524,16.1,δόλος,δόλος
2525,16.1,ἐν,
2526,16.1,τῷ,
2527,16.1,στόματι,στόμα
2528,16.1,αὐτοῦ,
2529,16.1,καὶ,καί
2530,16.1,κύριος,
2531,16.1,βούλεται,βούλομαι
2532,16.1,καθαρίσαι,καθαρίζω
2533,16.1,αὐτὸν,αὐτός
2534,16.1,τῆς,ὁ
2535,16.1,πληγῆς,πληγή
2536,16.1,ἐὰν,ἐάν
2537,16.1,δῶτε,δίδωμι
2538,16.1,περὶ,περί
2539,16.1,ἁμαρτίας,ἁμαρτία
2540,16.1,ἡ,ὁ
2541,16.1,ψυχὴ,ψυχή
2542,16.1,ὑμῶν,
2543,16.1,ὄψεται,ὁράω
2544,16.1,σπέρμα,σπέρμα
2545,16.1,μακρόβιον,μακρόβιος
2546,16.1,καὶ,καί
2547,16.1,κύριος,
2548,16.1,βούλεται,βούλομαι
2549,16.1,ἀφελεῖν,ἀφαιρέω
2550,16.1,ἀπὸ,ἀπό
2551,16.1,τοῦ,
2552,16.1,πόνου,πόνος
2553,16.1,τῆς,ὁ
2554,16.1,ψυχῆς,
2555,16.1,αὐτοῦ,
2556,16.11,δεῖξαι,δείκνυμι
2557,16.11,αὐτῷ,αὐτός
2558,16.11,φῶς,φάος
2559,16.11,καὶ,καί
2560,16.11,πλάσαι,πλάσσω
2561,16.11,τῇ,
2562,16.11,συνέσει,
2563,16.11,δικαιῶσαι,δικαιόω
2564,16.11,δίκαιον,δίκαιος
2565,16.11,εὖ,εὖ
2566,16.11,δουλεύοντα,δουλεύω
2567,16.12,πολλοῖς,πολύς
2568,16.12,καὶ,καί
2569,16.12,τὰς,ὁ
2570,16.12,ἁμαρτίας,ἁμαρτία
2571,16.12,αὐτῶν,αὐτός
2572,16.12,αὐτὸς,αὐτός
2573,16.12,ἀνοίσει,
2574,16.12,διὰ,διά
2575,16.12,τοῦτο,οὗτος
2576,16.12,αὐτὸς,αὐτός
2577,16.12,κληρονομήσει,κληρονομέω
2578,16.12,πολλοὺς,πολύς
2579,16.12,καὶ,καί
2580,16.12,τῶν,ὁ
2581,16.12,ἰσχυρῶν,
2582,16.12,μεριεῖ,μερίζω
2583,16.12,σκῦλα,
2584,16.12,ἀνθ’,
2585,16.12,ὧν,ὅς
2586,16.12,παρεδόθη,παραδίδωμι
2587,16.12,εἰς,εἰς
2588,16.12,θάνατον,θάνατος
2589,16.12,ἡ,ὁ
2590,16.12,ψυχὴ,ψυχή
2591,16.12,αὐτοῦ,
2592,16.12,καὶ,καί
2593,16.12,ἐν,
2594,16.12,τοῖς,ὁ
2595,16.13,ἀνόμοις,ἄνομος
2596,16.13,ἐλογίσθη,λογίζομαι
2597,16.13,καὶ,καί
2598,16.13,αὐτὸς,αὐτός
2599,16.13,ἁμαρτίας,ἁμαρτία
2600,16.13,πολλῶν,πολύς
2601,16.13,ἀνήνεγκεν,ἀναφέρω
2602,16.13,καὶ,καί
2603,16.13,διὰ,διά
2604,16.13,τὰς,ὁ
2605,16.13,ἁμαρτίας,ἁμαρτία
2606,16.13,αὐτῶν,αὐτός
2607,16.13,παρεδόθη,παραδίδωμι
2608,16.13,καὶ,καί
2609,16.13,πάλιν,πάλιν
2610,16.13,αὐτός,αὐτός
2611,16.13,φησιν,φημί
2612,16.13,Ἐγὼ,ἐγώ
2613,16.13,δέ,δέ
2614,16.13,εἰμι,εἰμί
2615,16.13,σκώληξ,σκώληξ
2616,16.13,καὶ,καί
2617,16.13,οὐκ,οὐ
2618,16.14,ἄνθρωπος,ἄνθρωπος
2619,16.14,ὄνειδος,ὄνειδος
2620,16.14,ἀνθρώπων,ἄνθρωπος
2621,16.14,καὶ,καί
2622,16.14,ἐξουθένημα,ἐξουθένημα
2623,16.14,λαοῦ,λαός
2624,16.14,πάντες,πᾶς
2625,16.14,οἱ,
2626,16.14,θεωροῦντές,θεωρέω
2627,16.14,με,ἐγώ
2628,16.14,ἐξεμυκτήρισάν,ἐκμυκτηρίζω
2629,16.15,με,ἐγώ
2630,16.15,ἐλάλησαν,λαλέω
2631,16.15,ἐν,
2632,16.15,χείλεσιν,χεῖλος
2633,16.15,ἐκίνησαν,κινέω
2634,16.15,κεφαλήν,κεφαλή
2635,16.15,Ἤλπισεν,ἐλπίζω
2636,16.15,ἐπὶ,ἐπί
2637,16.15,κύριον,
2638,16.15,ῥυσάσθω,
2639,16.15,αὐτόν,αὐτός
2640,16.15,σωσάτω,σώζω
2641,16.16,αὐτόν,αὐτός
2642,16.16,ὅτι,
2643,16.16,θέλει,ἐθέλω
2644,16.16,αὐτόν,αὐτός
2645,16.16,ὁρᾶτε,ὁράω
2646,16.16,ἄνδρες,ἀνήρ
2647,16.16,ἀγαπητοί,ἀγαπητός
2648,16.16,τίς,
2649,16.16,ὁ,ὁ
2650,16.16,ὑπογραμμὸς,ὑπογραμμός
2651,16.16,ὁ,ὁ
2652,16.16,δεδομένος,δίδωμι
2653,16.16,ἡμῖν,ἐγώ
2654,16.16,εἰ,εἰ
2655,16.16,γὰρ,γάρ
2656,16.16,ὁ,ὁ
2657,16.16,κύριος,
2658,16.16,οὕτως,οὕτως
2659,16.16,ἐταπεινοφρόνησεν,ταπεινοφρονέω
2660,16.16,τί,
2661,16.16,ποιήσωμεν,ποιέω
2662,16.16,ἡμεῖς,ἐγώ
2663,16.16,οἱ,
2664,16.16,ὑπὸ,ὑπό
2665,16.17,τὸν,ὁ
2666,16.17,ζυγὸν,
2667,16.17,τῆς,ὁ
2668,16.17,χάριτος,
2669,16.17,αὐτοῦ,
2670,16.17,δι’,
2671,16.17,αὐτοῦ,
2672,16.17,ἐλθόντες,ἔρχομαι
2673,16.17,Μιμηταὶ,
2674,16.17,γενώμεθα,γίγνομαι
2675,16.17,κἀκείνων,
2676,16.17,οἵτινες,ὅστις
2677,16.17,ἐν,
2678,16.17,δέρμασιν,δέρμα
2679,16.17,αἰγείοις,αἴγειος
2680,16.17,καὶ,καί
2681,16.17,μηλωταῖς,μηλωτή
2682,16.17,περιεπάτησαν,περιπατέω
2683,16.17,κηρύσσοντες,κηρύσσω
2684,16.17,τὴν,ὁ
2685,16.17,ἔλευσιν,ἔλευσις
2686,16.17,τοῦ,
2687,16.17,Χριστοῦ,χριστός
2688,16.17,λέγομεν,
2689,17.1,δὲ,δέ
2690,17.1,Ἠλίαν,Ἠλίας
2691,17.1,καὶ,καί
2692,17.1,Ἑλισαιέ,
2693,17.1,ἔτι,ἔτι
2694,17.1,δὲ,δέ
2695,17.1,καὶ,καί
2696,17.1,Ἰεζεκιήλ,
2697,17.1,τοὺς,ὁ
2698,17.1,προφήτας,προφήτης
2699,17.1,πρὸς,πρός
2700,17.1,τούτοις,οὗτος
2701,17.1,καὶ,καί
2702,17.1,τοὺς,ὁ
2703,17.1,μεμαρτυρημένους,μαρτυρέω
2704,17.1,ἐμαρτυρήθη,μαρτυρέω
2705,17.1,μεγάλως,
2706,17.1,Ἀβραὰμ,
2707,17.1,καὶ,καί
2708,17.1,φίλος,φίλος
2709,17.1,προσηγορεύθη,προσαγορεύω
2710,17.1,τοῦ,
2711,17.1,θεοῦ,
2712,17.1,καὶ,καί
2713,17.1,λέγει,
2714,17.1,ἀτενίζων,ἀτενίζω
2715,17.1,εἰς,εἰς
2716,17.1,τὴν,ὁ
2717,17.1,δόξαν,
2718,17.1,τοῦ,
2719,17.1,θεοῦ,
2720,17.1,ταπεινοφρονῶν,ταπεινοφρονέω
2721,17.1,Ἐγὼ,ἐγώ
2722,17.1,δέ,δέ
2723,17.1,εἰμι,εἰμί
2724,17.2,γῆ,
2725,17.2,καὶ,καί
2726,17.2,σποδός,σποδός
2727,17.2,ἔτι,ἔτι
2728,17.2,δὲ,δέ
2729,17.2,καὶ,καί
2730,17.2,περὶ,περί
2731,17.2,Ἰὼβ,
2732,17.2,οὕτως,οὕτως
2733,17.2,γέγραπται,γράφω
2734,17.2,Ἰὼβ,
2735,17.2,δὲ,δέ
2736,17.2,ἦν,
2737,17.2,δίκαιος,δίκαιος
2738,17.2,καὶ,καί
2739,17.2,ἄμεμπτος,ἄμεμπτος
2740,17.2,ἀληθινός,ἀληθινός
2741,17.2,θεοσεβής,θεοσεβής
2742,17.2,ἀπεχόμενος,ἀπέχω
2743,17.2,ἀπὸ,ἀπό
2744,17.2,παντὸς,πᾶς
2745,17.2,κακοῦ,
2746,17.2,ἀλλ’,
2747,17.2,αὐτὸς,αὐτός
2748,17.3,ἑαυτοῦ,ἑαυτοῦ
2749,17.3,κατηγορεῖ,κατηγορέω
2750,17.3,λέγων,
2751,17.3,Οὐδεὶς,οὐδείς
2752,17.3,καθαρὸς,καθαρός
2753,17.3,ἀπὸ,ἀπό
2754,17.3,ῥύπου,
2755,17.3,οὐδ’,
2756,17.3,ἂν,
2757,17.3,μιᾶς,εἷς
2758,17.3,ἡμέρας,
2759,17.3,ἡ,ὁ
2760,17.3,ζωὴ,
2761,17.3,αὐτοῦ,
2762,17.3,Μωϋσῆς,
2763,17.3,πιστὸς,
2764,17.3,ἐν,
2765,17.3,ὅλῳ,
2766,17.3,τῷ,
2767,17.3,οἴκῳ,οἶκος
2768,17.3,αὐτοῦ,
2769,17.3,ἐκλήθη,καλέω
2770,17.4,καὶ,καί
2771,17.4,διὰ,διά
2772,17.4,τῆς,ὁ
2773,17.4,ὑπηρεσίας,ὑπηρεσία
2774,17.4,αὐτοῦ,
2775,17.4,ἔκρινεν,κρίνω
2776,17.4,ὁ,ὁ
2777,17.4,θεὸς,θεός
2778,17.4,Αἴγυπτον,Αἴγυπτος
2779,17.4,διὰ,διά
2780,17.4,τῶν,ὁ
2781,17.4,μαστίγων,
2782,17.4,καὶ,καί
2783,17.4,τῶν,ὁ
2784,17.4,αἰκισμάτων,αἴκισμα
2785,17.4,αὐτῶν,αὐτός
2786,17.5,ἀλλὰ,ἀλλά
2787,17.5,κἀκεῖνος,ἐκεῖνος
2788,17.5,δοξασθεὶς,δοξάζω
2789,17.5,μεγάλως,
2790,17.5,οὐκ,οὐ
2791,17.5,ἐμεγαλορημόνησεν,
2792,17.5,ἀλλ’,
2793,17.5,εἶπεν,εἶπον
2794,17.5,ἐκ,ἐκ
2795,17.5,τῆς,ὁ
2796,17.5,βάτου,
2797,17.5,χρηματισμοῦ,χρηματισμός
2798,17.5,αὐτῷ,αὐτός
2799,17.5,διδομένου,δίδωμι
2800,17.5,Τίς,
2801,17.5,εἰμι,εἰμί
2802,17.5,ἐγώ,ἐγώ
2803,17.5,ὅτι,
2804,17.5,με,ἐγώ
2805,17.5,πέμπεις,πέμπω
2806,17.5,Ἐγὼ,ἐγώ
2807,17.5,δέ,δέ
2808,17.5,εἰμι,εἰμί
2809,17.5,ἰσχνόφωνος,ἰσχνόφωνος
2810,17.5,καὶ,καί
2811,17.5,βραδύγλωσσος,βραδύγλωσσος
2812,17.5,καὶ,καί
2813,17.5,πάλιν,πάλιν
2814,17.5,λέγει,
2815,17.5,Ἐγὼ,ἐγώ
2816,17.5,δέ,δέ
2817,17.5,εἰμι,εἰμί
2818,17.5,ἀτμὶς,ἀτμίς
2819,17.5,ἀπὸ,ἀπό
2820,17.5,κύθρας,
2821,17.5,Τί,
2822,17.5,δὲ,δέ
2823,17.5,εἴπωμεν,εἶπον
2824,17.5,ἐπὶ,ἐπί
2825,17.5,τῷ,
2826,17.5,μεμαρτυρημένῳ,μαρτυρέω
2827,17.5,Δαυείδ,
2828,17.5,ἐφ’,
2829,17.5,οὗ,
2830,17.5,εἶπεν,εἶπον
2831,17.5,ὁ,ὁ
2832,17.5,θεός,θεός
2833,17.5,Εὗρον,εὑρίσκω
2834,17.5,ἄνδρα,ἀνήρ
2835,17.5,κατὰ,κατά
2836,17.5,τὴν,ὁ
2837,17.5,καρδίαν,
2838,17.6,μου,ἐγώ
2839,17.6,Δαυεὶδ,
2840,17.6,τὸν,ὁ
2841,17.6,τοῦ,
2842,17.6,Ἰεσσαί,
2843,17.6,ἐν,
2844,17.6,ἐλέει,
2845,17.6,αἰωνίῳ,αἰώνιος
2846,18.1,ἔχρισα,χρίω
2847,18.1,αὐτόν,αὐτός
2848,18.1,ἀλλὰ,ἀλλά
2849,18.1,καὶ,καί
2850,18.1,αὐτὸς,αὐτός
2851,18.1,λέγει,
2852,18.1,πρὸς,πρός
2853,18.1,τὸν,ὁ
2854,18.1,θεόν,θεός
2855,18.1,Ἐλέησόν,
2856,18.1,με,ἐγώ
2857,18.1,ὁ,ὁ
2858,18.1,θεός,θεός
2859,18.1,κατὰ,κατά
2860,18.1,τὸ,ὁ
2861,18.1,μέγα,μέγας
2862,18.1,ἔλεός,ἔλεος
2863,18.1,σου,σύ
2864,18.1,καὶ,καί
2865,18.1,κατὰ,κατά
2866,18.1,τὸ,ὁ
2867,18.1,πλῆθος,πλῆθος
2868,18.1,τῶν,ὁ
2869,18.1,οἰκτιρμῶν,οἰκτιρμός
2870,18.1,σου,σύ
2871,18.1,ἐξάλειψον,ἐξαλείφω
2872,18.1,τὸ,ὁ
2873,18.1,ἀνόμημά,ἀνόμημα
2874,18.1,μου,ἐγώ
2875,18.2,ἐπὶ,ἐπί
2876,18.2,πλεῖον,
2877,18.2,πλῦνόν,πλύνω
2878,18.2,με,ἐγώ
2879,18.2,ἀπὸ,ἀπό
2880,18.2,τῆς,ὁ
2881,18.2,ἀνομίας,ἀνομία
2882,18.2,μου,ἐγώ
2883,18.2,καὶ,καί
2884,18.2,ἀπὸ,ἀπό
2885,18.2,τῆς,ὁ
2886,18.2,ἁμαρτίας,ἁμαρτία
2887,18.2,μου,ἐγώ
2888,18.2,καθάρισόν,καθαρίζω
2889,18.2,με,ἐγώ
2890,18.2,·,
2891,18.2,ὅτι,
2892,18.2,τὴν,ὁ
2893,18.2,ἀνομίαν,ἀνομία
2894,18.2,μου,ἐγώ
2895,18.2,ἐγὼ,ἐγώ
2896,18.2,γινώσκω,γιγνώσκω
2897,18.2,καὶ,καί
2898,18.2,ἡ,ὁ
2899,18.2,ἁμαρτία,ἁμαρτία
2900,18.2,μου,ἐγώ
2901,18.2,ἐνώπιόν,ἐνώπιος
2902,18.3,μου,ἐγώ
2903,18.3,ἐστὶν,εἰμί
2904,18.3,διαπαντός,διαπαντός
2905,18.3,σοὶ,
2906,18.3,μόνῳ,μόνος
2907,18.3,ἥμαρτον,ἁμαρτάνω
2908,18.3,καὶ,καί
2909,18.3,τὸ,ὁ
2910,18.3,πονηρὸν,πονηρός
2911,18.3,ἐνώπιόν,ἐνώπιος
2912,18.3,σου,σύ
2913,18.3,ἐποίησα,ποιέω
2914,18.3,ὅπως,ὅπως
2915,18.3,ἂν,
2916,18.3,δικαιωθῇς,δικαιόω
2917,18.3,ἐν,
2918,18.3,τοῖς,ὁ
2919,18.3,λόγοις,λόγος
2920,18.3,σου,σύ
2921,18.3,καὶ,καί
2922,18.3,νικήσῃς,νικάω
2923,18.3,ἐν,
2924,18.3,τῷ,
2925,18.3,κρίνεσθαί,κρίνω
2926,18.3,σε,σύ
2927,18.3,ἰδοὺ,ἰδού
2928,18.3,γὰρ,γάρ
2929,18.3,ἐν,
2930,18.3,ἀνομίαις,ἀνομία
2931,18.4,συνελήμφθην,
2932,18.4,καὶ,καί
2933,18.4,ἐν,
2934,18.4,ἁμαρτίαις,ἁμαρτία
2935,18.4,ἐκίσσησέν,κισσάω
2936,18.4,με,ἐγώ
2937,18.4,ἡ,ὁ
2938,18.4,μήτηρ,μήτηρ
2939,18.4,μου,ἐγώ
2940,18.4,ἰδοὺ,ἰδού
2941,18.4,γὰρ,γάρ
2942,18.4,ἀλήθειαν,ἀλήθεια
2943,18.4,ἠγάπησας,ἀγαπάω
2944,18.4,τὰ,
2945,18.4,ἄδηλα,ἄδηλος
2946,18.4,καὶ,καί
2947,18.4,τὰ,
2948,18.4,κρύφια,κρύφιος
2949,18.4,τῆς,ὁ
2950,18.4,σοφίας,σοφία
2951,18.4,σου,σύ
2952,18.5,ἐδήλωσάς,δηλόω
2953,18.5,μοι,ἐγώ
2954,18.5,ῥαντιεῖς,ῥαντίζω
2955,18.5,με,ἐγώ
2956,18.5,ὑσσώπῳ,
2957,18.5,καὶ,καί
2958,18.5,καθαρισθήσομαι,καθαρίζω
2959,18.5,πλυνεῖς,
2960,18.5,με,ἐγώ
2961,18.5,καὶ,καί
2962,18.5,ὑπὲρ,ὑπέρ
2963,18.6,χιόνα,χιών
2964,18.6,λευκανθήσομαι,
2965,18.6,ἀκουτιεῖς,ἀκουτίζω
2966,18.6,με,ἐγώ
2967,18.6,ἀγαλλίασιν,ἀγαλλίασις
2968,18.6,καὶ,καί
2969,18.6,εὐφροσύνην,
2970,18.6,ἀγαλλιάσονται,ἀγαλλιάω
2971,18.7,ὀστᾶ,ὀστέον
2972,18.7,τεταπεινωμένα,ταπεινόω
2973,18.7,ἀπόστρεψον,ἀποστρέφω
2974,18.7,τὸ,ὁ
2975,18.7,πρόσωπόν,πρόσωπον
2976,18.7,σου,σύ
2977,18.7,ἀπὸ,ἀπό
2978,18.7,τῶν,ὁ
2979,18.7,ἁμαρτιῶν,ἁμαρτία
2980,18.7,μου,ἐγώ
2981,18.7,καὶ,καί
2982,18.7,πάσας,
2983,18.7,τὰς,ὁ
2984,18.7,ἀνομίας,ἀνομία
2985,18.8,μου,ἐγώ
2986,18.8,ἐξάλειψον,ἐξαλείφω
2987,18.8,καρδίαν,
2988,18.8,καθαρὰν,καθαρός
2989,18.8,κτίσον,κτίζω
2990,18.8,ἐν,
2991,18.8,ἐμοί,
2992,18.8,ὁ,ὁ
2993,18.8,θεός,θεός
2994,18.8,καὶ,καί
2995,18.8,πνεῦμα,πνεῦμα
2996,18.8,εὐθὲς,εὐθής
2997,18.8,ἐγκαίνισον,ἐγκαινίζω
2998,18.9,ἐν,
2999,18.9,τοῖς,ὁ
3000,18.9,ἐγκάτοις,ἔγκατα
3001,18.9,μου,ἐγώ
3002,18.9,μὴ,μή
3003,18.9,ἀπορίψῃς,ἀπορρίπτω
3004,18.9,με,ἐγώ
3005,18.9,ἀπὸ,ἀπό
3006,18.9,τοῦ,
3007,18.9,προσώπου,πρόσωπον
3008,18.9,σου,σύ
3009,18.9,καὶ,καί
3010,18.9,τὸ,ὁ
3011,18.9,πνεῦμα,πνεῦμα
3012,18.9,τὸ,ὁ
3013,18.9,ἅγιόν,ἅγιος
3014,18.1,σου,σύ
3015,18.1,μὴ,μή
3016,18.1,ἀντανέλῃς,ἀνταναιρέω
3017,18.1,ἀπ’,
3018,18.1,ἐμοῦ,
3019,18.1,ἀπόδος,ἀποδίδωμι
3020,18.1,μοι,ἐγώ
3021,18.1,τὴν,ὁ
3022,18.1,ἀγαλλίασιν,ἀγαλλίασις
3023,18.1,τοῦ,
3024,18.1,σωτηρίου,σωτήριος
3025,18.1,σου,σύ
3026,18.1,καὶ,καί
3027,18.1,πνεύματι,πνεῦμα
3028,18.1,ἡγεμονικῷ,ἡγεμονικός
3029,18.11,στήρισόν,στηρίζω
3030,18.11,με,ἐγώ
3031,18.11,διδάξω,διδάσκω
3032,18.11,ἀνόμους,ἄνομος
3033,18.11,τὰς,ὁ
3034,18.11,ὁδούς,
3035,18.11,σου,σύ
3036,18.11,καὶ,καί
3037,18.11,ἀσεβεῖς,
3038,18.11,ἐπιστρέψουσιν,ἐπιστρέφω
3039,18.11,ἐπὶ,ἐπί
3040,18.11,σέ,
3041,18.11,ῥῦσαί,ῥύομαι
3042,18.12,με,ἐγώ
3043,18.12,ἐξ,ἐκ
3044,18.12,αἱμάτων,
3045,18.12,ὁ,ὁ
3046,18.12,θεός,θεός
3047,18.12,ὁ,ὁ
3048,18.12,θεὸς,θεός
3049,18.12,τῆς,ὁ
3050,18.12,σωτηρίας,σωτηρία
3051,18.12,μου,ἐγώ
3052,18.12,ἀγαλλιάσεται,ἀγαλλιάω
3053,18.12,ἡ,ὁ
3054,18.12,γλῶσσά,γλῶσσα
3055,18.12,μου,ἐγώ
3056,18.12,τὴν,ὁ
3057,18.12,δικαιοσύνην,δικαιοσύνη
3058,18.13,σου,σύ
3059,18.13,κύριε,κύριος
3060,18.13,τὸ,ὁ
3061,18.13,στόμα,στόμα
3062,18.13,μου,ἐγώ
3063,18.13,ἀνοίξεις,
3064,18.13,καὶ,καί
3065,18.13,τὰ,
3066,18.13,χείλη,χεῖλος
3067,18.13,μου,ἐγώ
3068,18.13,ἀναγγελεῖ,ἀναγγέλλω
3069,18.14,τὴν,ὁ
3070,18.14,αἴνεσίν,αἴνεσις
3071,18.14,σου,σύ
3072,18.14,ὅτι,
3073,18.14,εἰ,εἰ
3074,18.14,ἠθέλησας,ἐθέλω
3075,18.14,θυσίαν,θυσία
3076,18.14,ἔδωκα,δίδωμι
3077,18.15,ἄν,
3078,18.15,ὁλοκαυτώματα,ὁλοκαύτωμα
3079,18.15,οὐκ,οὐ
3080,18.15,εὐδοκήσεις,
3081,18.15,θυσία,θυσία
3082,18.15,τῷ,
3083,18.15,θεῷ,
3084,18.15,πνεῦμα,πνεῦμα
3085,18.15,συντετριμμένον,συντρίβω
3086,18.15,καρδίαν,
3087,18.15,συντετριμμένην,συντρίβω
3088,18.15,καὶ,καί
3089,18.15,τεταπεινωμένην,ταπεινόω
3090,18.15,ὁ,ὁ
3091,18.15,θεὸς,θεός
3092,18.16,οὐκ,οὐ
3093,18.16,ἐξουθενώσει,
3094,18.16,Τῶν,ὁ
3095,18.16,τοσούτων,τοσοῦτος
3096,18.16,οὖν,οὖν
3097,18.16,καὶ,καί
3098,18.16,τοιούτων,τοιοῦτος
3099,18.16,οὕτως,οὕτως
3100,18.16,μεμαρτυρημένων,μαρτυρέω
3101,18.17,τὸ,ὁ
3102,18.17,ταπεινόφρον,ταπεινόφρων
3103,18.17,καὶ,καί
3104,18.17,τὸ,ὁ
3105,18.17,ὑποδεὲς,ὑποδεής
3106,18.17,διὰ,διά
3107,18.17,τῆς,ὁ
3108,18.17,ὑπακοῆς,ὑπακοή
3109,18.17,οὐ,οὐ
3110,18.17,μόνον,μόνος
3111,18.17,ἡμᾶς,
3112,18.17,ἀλλὰ,ἀλλά
3113,18.17,καὶ,καί
3114,18.17,τὰς,ὁ
3115,18.17,πρὸ,πρό
3116,18.17,ἡμῶν,
3117,18.17,γενεὰς,γενεά
3118,18.17,βελτίους,
3119,18.17,ἐποίησεν,ποιέω
3120,19.1,τούς,ὁ
3121,19.1,τε,τε
3122,19.1,καταδεξαμένους,
3123,19.1,τὰ,
3124,19.1,λόγια,
3125,19.1,αὐτοῦ,
3126,19.1,ἐν,
3127,19.1,φόβῳ,φόβος
3128,19.1,καὶ,καί
3129,19.1,ἀληθείᾳ,ἀλήθεια
3130,19.1,πολλῶν,πολύς
3131,19.1,οὖν,οὖν
3132,19.1,καὶ,καί
3133,19.1,μεγάλων,μέγας
3134,19.1,καὶ,καί
3135,19.1,ἐνδόξων,ἔνδοξος
3136,19.1,μετειληφότες,μεταλαμβάνω
